source,device_id,date,events_raw,events_after_day_filter,total_events,bytes_total,bytes_per_event,unique_src_ip,unique_dst_ip,action_accept_count,action_accept_rate,action_deny_count,action_deny_rate,action_client-rst_count,action_client-rst_rate,action_server-rst_count,action_server-rst_rate,action_timeout_count,action_timeout_rate,action_passthrough_count,action_passthrough_rate,unique_proto,unique_service,unique_policy,unique_user
fortigate,FG100E4Q17018934,2025-09-21,34556.0,34556.0,274.0,232922.0,850.0802919708029,4.0,6.0,218.0,0.7956204379562044,0.0,0.0,0.0,0.0,2.0,0.0072992700729927005,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-22,34560.0,34560.0,236.0,225996.0,957.6101694915254,4.0,5.0,170.0,0.7203389830508474,0.0,0.0,0.0,0.0,2.0,0.00847457627118644,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-23,34556.0,34556.0,202.0,161166.0,797.8514851485148,4.0,8.0,170.0,0.8415841584158416,0.0,0.0,0.0,0.0,4.0,0.019801980198019802,2.0,0.009900990099009901,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-24,34560.0,34560.0,226.0,200400.0,886.7256637168142,4.0,5.0,166.0,0.7345132743362832,0.0,0.0,0.0,0.0,2.0,0.008849557522123894,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-25,34556.0,34556.0,238.0,238854.0,1003.5882352941177,5.0,7.0,196.0,0.8235294117647058,0.0,0.0,0.0,0.0,2.0,0.008403361344537815,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-26,34560.0,34560.0,266.0,251422.0,945.1954887218045,5.0,6.0,198.0,0.7443609022556391,0.0,0.0,0.0,0.0,2.0,0.007518796992481203,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-27,34560.0,34560.0,226.0,164656.0,728.566371681416,4.0,8.0,192.0,0.8495575221238938,0.0,0.0,0.0,0.0,2.0,0.008849557522123894,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-28,34556.0,34556.0,272.0,232812.0,855.9264705882352,6.0,12.0,210.0,0.7720588235294118,0.0,0.0,0.0,0.0,8.0,0.029411764705882353,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-29,34560.0,34560.0,244.0,228548.0,936.672131147541,3.0,5.0,190.0,0.7786885245901639,0.0,0.0,0.0,0.0,2.0,0.00819672131147541,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-09-30,34556.0,34556.0,162.0,170732.0,1053.9012345679012,5.0,6.0,124.0,0.7654320987654321,0.0,0.0,0.0,0.0,2.0,0.012345679012345678,2.0,0.012345679012345678,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-01,34560.0,34560.0,212.0,236310.0,1114.6698113207547,5.0,7.0,150.0,0.7075471698113207,0.0,0.0,0.0,0.0,6.0,0.02830188679245283,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-02,34556.0,34556.0,214.0,178164.0,832.5420560747664,6.0,8.0,152.0,0.7102803738317757,0.0,0.0,0.0,0.0,22.0,0.102803738317757,2.0,0.009345794392523364,0.0,0.0,2.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-03,34560.0,34560.0,242.0,287340.0,1187.3553719008264,6.0,11.0,140.0,0.5785123966942148,0.0,0.0,0.0,0.0,24.0,0.09917355371900827,16.0,0.06611570247933884,0.0,0.0,3.0,5.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-04,34556.0,34556.0,288.0,195190.0,677.7430555555555,5.0,7.0,196.0,0.6805555555555556,0.0,0.0,0.0,0.0,30.0,0.10416666666666667,22.0,0.0763888888888889,0.0,0.0,3.0,5.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-05,34560.0,34560.0,344.0,373306.0,1085.1918604651162,6.0,7.0,224.0,0.6511627906976745,0.0,0.0,0.0,0.0,30.0,0.0872093023255814,8.0,0.023255813953488372,0.0,0.0,2.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-06,34556.0,34556.0,294.0,241048.0,819.8911564625851,6.0,6.0,190.0,0.6462585034013606,0.0,0.0,0.0,0.0,28.0,0.09523809523809523,16.0,0.05442176870748299,0.0,0.0,2.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-07,34560.0,34560.0,318.0,320388.0,1007.5094339622641,5.0,8.0,216.0,0.6792452830188679,0.0,0.0,0.0,0.0,46.0,0.14465408805031446,14.0,0.0440251572327044,0.0,0.0,2.0,5.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-08,34556.0,34556.0,266.0,381838.0,1435.4812030075188,7.0,13.0,188.0,0.706766917293233,0.0,0.0,0.0,0.0,20.0,0.07518796992481203,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-09,34560.0,34560.0,168.0,107902.0,642.2738095238095,4.0,4.0,138.0,0.8214285714285714,0.0,0.0,0.0,0.0,2.0,0.011904761904761904,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-10,34556.0,34556.0,202.0,231078.0,1143.950495049505,3.0,6.0,154.0,0.7623762376237624,0.0,0.0,0.0,0.0,6.0,0.0297029702970297,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-11,34560.0,34560.0,286.0,248436.0,868.6573426573426,4.0,8.0,224.0,0.7832167832167832,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.006993006993006993,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-12,34556.0,34556.0,248.0,205530.0,828.75,4.0,6.0,196.0,0.7903225806451613,0.0,0.0,0.0,0.0,6.0,0.024193548387096774,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-13,34560.0,34560.0,288.0,301352.0,1046.361111111111,4.0,7.0,220.0,0.7638888888888888,0.0,0.0,0.0,0.0,4.0,0.013888888888888888,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-14,34556.0,34556.0,228.0,237034.0,1039.622807017544,4.0,9.0,178.0,0.7807017543859649,0.0,0.0,0.0,0.0,2.0,0.008771929824561403,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-15,34556.0,34556.0,250.0,211166.0,844.664,4.0,9.0,208.0,0.832,0.0,0.0,0.0,0.0,2.0,0.008,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-16,34560.0,34560.0,232.0,282982.0,1219.75,3.0,8.0,168.0,0.7241379310344828,0.0,0.0,0.0,0.0,2.0,0.008620689655172414,0.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-17,34556.0,34556.0,260.0,294366.0,1132.176923076923,3.0,6.0,206.0,0.7923076923076923,0.0,0.0,0.0,0.0,4.0,0.015384615384615385,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-18,34560.0,34560.0,250.0,247128.0,988.512,4.0,6.0,174.0,0.696,0.0,0.0,0.0,0.0,4.0,0.016,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-19,51834.0,51834.0,405.0,352503.0,870.3777777777777,4.0,7.0,309.0,0.762962962962963,0.0,0.0,0.0,0.0,6.0,0.014814814814814815,3.0,0.007407407407407408,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-20,51840.0,51840.0,333.0,297141.0,892.3153153153153,4.0,4.0,234.0,0.7027027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
fortigate,FG100E4Q17018934,2025-10-21,29226.0,29226.0,169.0,179724.0,1063.4556213017752,4.0,5.0,126.0,0.7455621301775148,0.0,0.0,0.0,0.0,3.0,0.01775147928994083,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
fortigate,FG100FTK21007153,2025-09-21,34556.0,34556.0,1540.0,600980579146.0,390247129.3155844,103.0,167.0,418.0,0.2714285714285714,586.0,0.38051948051948054,68.0,0.04415584415584416,164.0,0.10649350649350649,0.0,0.0,0.0,0.0,4.0,67.0,2.0,26.0
fortigate,FG100FTK21007153,2025-09-22,34560.0,34560.0,1796.0,199929006.0,111319.0456570156,142.0,287.0,554.0,0.30846325167037864,528.0,0.29398663697104677,106.0,0.05902004454342984,200.0,0.111358574610245,8.0,0.004454342984409799,0.0,0.0,3.0,69.0,2.0,21.0
fortigate,FG100FTK21007153,2025-09-23,34556.0,34556.0,2952.0,438262994.0,148463.07384823848,167.0,521.0,1138.0,0.38550135501355015,724.0,0.24525745257452575,340.0,0.11517615176151762,224.0,0.07588075880758807,16.0,0.005420054200542005,0.0,0.0,4.0,82.0,2.0,16.0
fortigate,FG100FTK21007153,2025-09-24,34560.0,34560.0,2358.0,332616622326.0,141058788.0941476,155.0,437.0,702.0,0.29770992366412213,664.0,0.28159457167090757,190.0,0.08057675996607294,264.0,0.11195928753180662,18.0,0.007633587786259542,0.0,0.0,3.0,71.0,2.0,9.0
fortigate,FG100FTK21007153,2025-09-25,34556.0,34556.0,2830.0,1510358546.0,533695.5992932862,148.0,489.0,984.0,0.34770318021201413,900.0,0.31802120141342755,180.0,0.0636042402826855,238.0,0.08409893992932863,20.0,0.007067137809187279,0.0,0.0,4.0,103.0,2.0,23.0
fortigate,FG100FTK21007153,2025-09-26,34560.0,34560.0,2534.0,222463286.0,87791.35201262825,162.0,461.0,848.0,0.3346487766377269,718.0,0.2833464877663773,310.0,0.122336227308603,160.0,0.06314127861089187,20.0,0.007892659826361484,0.0,0.0,3.0,127.0,2.0,15.0
fortigate,FG100FTK21007153,2025-09-27,34560.0,34560.0,1896.0,741988270584.0,391344024.56962025,145.0,246.0,418.0,0.22046413502109705,856.0,0.45147679324894513,144.0,0.0759493670886076,166.0,0.08755274261603375,6.0,0.0031645569620253164,0.0,0.0,4.0,135.0,2.0,20.0
fortigate,FG100FTK21007153,2025-09-28,34556.0,34556.0,1472.0,134121162.0,91114.91983695653,110.0,127.0,368.0,0.25,658.0,0.4470108695652174,58.0,0.03940217391304348,160.0,0.10869565217391304,0.0,0.0,0.0,0.0,3.0,120.0,2.0,27.0
fortigate,FG100FTK21007153,2025-09-29,34560.0,34560.0,1906.0,262053296.0,137488.61280167892,149.0,291.0,560.0,0.2938090241343127,538.0,0.28226652675760755,182.0,0.09548793284365163,188.0,0.09863588667366212,8.0,0.004197271773347324,0.0,0.0,4.0,123.0,2.0,29.0
fortigate,FG100FTK21007153,2025-09-30,34556.0,34556.0,2624.0,390596320544.0,148855305.08536586,153.0,457.0,904.0,0.3445121951219512,750.0,0.2858231707317073,314.0,0.11966463414634146,198.0,0.07545731707317073,38.0,0.014481707317073171,0.0,0.0,4.0,115.0,2.0,29.0
fortigate,FG100FTK21007153,2025-10-01,34560.0,34560.0,3056.0,1609357916376.0,526622354.83507854,144.0,336.0,782.0,0.25589005235602097,1610.0,0.5268324607329843,184.0,0.060209424083769635,136.0,0.04450261780104712,12.0,0.003926701570680628,0.0,0.0,3.0,72.0,2.0,31.0
fortigate,FG100FTK21007153,2025-10-02,34556.0,34556.0,2696.0,175308678.0,65025.474035608306,149.0,417.0,808.0,0.2997032640949555,934.0,0.3464391691394659,288.0,0.10682492581602374,154.0,0.05712166172106825,22.0,0.008160237388724036,0.0,0.0,4.0,109.0,2.0,15.0
fortigate,FG100FTK21007153,2025-10-03,34560.0,34560.0,2374.0,269810976.0,113652.4751474305,161.0,384.0,786.0,0.33108677337826453,754.0,0.3176074136478517,202.0,0.08508845829823083,240.0,0.10109519797809605,8.0,0.003369839932603201,0.0,0.0,4.0,114.0,2.0,27.0
fortigate,FG100FTK21007153,2025-10-04,34556.0,34556.0,1980.0,21208588640.0,10711408.404040404,122.0,249.0,608.0,0.30707070707070705,858.0,0.43333333333333335,120.0,0.06060606060606061,116.0,0.05858585858585859,14.0,0.007070707070707071,0.0,0.0,4.0,97.0,2.0,22.0
fortigate,FG100FTK21007153,2025-10-05,34560.0,34560.0,1468.0,110008108.0,74937.40326975477,102.0,130.0,400.0,0.2724795640326976,622.0,0.42370572207084467,72.0,0.04904632152588556,134.0,0.09128065395095368,22.0,0.014986376021798364,0.0,0.0,3.0,97.0,2.0,18.0
fortigate,FG100FTK21007153,2025-10-06,34556.0,34556.0,1654.0,168314012.0,101761.7968561064,119.0,291.0,488.0,0.2950423216444982,444.0,0.26844014510278114,170.0,0.10278113663845223,186.0,0.1124546553808948,10.0,0.006045949214026602,0.0,0.0,3.0,81.0,2.0,25.0
fortigate,FG100FTK21007153,2025-10-07,34560.0,34560.0,2488.0,61077694724.0,24548912.670418005,150.0,478.0,938.0,0.3770096463022508,556.0,0.22347266881028938,312.0,0.12540192926045016,202.0,0.08118971061093247,36.0,0.014469453376205787,0.0,0.0,3.0,108.0,2.0,14.0
fortigate,FG100FTK21007153,2025-10-08,34556.0,34556.0,2448.0,38210016426.0,15608666.840686275,150.0,426.0,894.0,0.36519607843137253,624.0,0.2549019607843137,246.0,0.10049019607843138,192.0,0.0784313725490196,20.0,0.008169934640522876,0.0,0.0,3.0,89.0,2.0,21.0
fortigate,FG100FTK21007153,2025-10-09,34560.0,34560.0,2496.0,577671190.0,231438.77804487178,136.0,462.0,910.0,0.3645833333333333,590.0,0.23637820512820512,242.0,0.09695512820512821,168.0,0.0673076923076923,16.0,0.00641025641025641,0.0,0.0,3.0,79.0,2.0,29.0
fortigate,FG100FTK21007153,2025-10-10,34556.0,34556.0,2160.0,73731527724.0,34134966.53888889,138.0,382.0,728.0,0.337037037037037,466.0,0.21574074074074073,288.0,0.13333333333333333,172.0,0.07962962962962963,8.0,0.003703703703703704,0.0,0.0,3.0,87.0,2.0,30.0
fortigate,FG100FTK21007153,2025-10-11,34560.0,34560.0,2166.0,79972223846.0,36921617.657433055,140.0,339.0,642.0,0.296398891966759,692.0,0.31948291782086796,232.0,0.10710987996306556,120.0,0.055401662049861494,10.0,0.0046168051708217915,0.0,0.0,4.0,99.0,2.0,32.0
fortigate,FG100FTK21007153,2025-10-12,34556.0,34556.0,1512.0,114304832.0,75598.43386243386,102.0,143.0,552.0,0.36507936507936506,540.0,0.35714285714285715,60.0,0.03968253968253968,104.0,0.06878306878306878,2.0,0.0013227513227513227,0.0,0.0,4.0,108.0,2.0,17.0
fortigate,FG100FTK21007153,2025-10-13,34560.0,34560.0,2272.0,911585276.0,401225.91373239434,156.0,302.0,746.0,0.3283450704225352,678.0,0.2984154929577465,130.0,0.05721830985915493,172.0,0.07570422535211267,14.0,0.006161971830985915,0.0,0.0,3.0,96.0,2.0,43.0
fortigate,FG100FTK21007153,2025-10-14,34556.0,34556.0,3334.0,272165468.0,81633.31373725255,146.0,499.0,1002.0,0.3005398920215957,826.0,0.247750449910018,242.0,0.07258548290341932,186.0,0.05578884223155369,12.0,0.003599280143971206,0.0,0.0,4.0,91.0,2.0,37.0
fortigate,FG100FTK21007153,2025-10-15,34556.0,34556.0,2664.0,882748656.0,331362.1081081081,161.0,456.0,870.0,0.32657657657657657,754.0,0.283033033033033,198.0,0.07432432432432433,238.0,0.08933933933933934,4.0,0.0015015015015015015,0.0,0.0,4.0,106.0,2.0,41.0
fortigate,FG100FTK21007153,2025-10-16,34560.0,34560.0,2462.0,475243058.0,193031.298943948,142.0,416.0,766.0,0.31112916328188467,752.0,0.30544272948822093,256.0,0.10398050365556458,182.0,0.07392363931762795,24.0,0.00974817221770918,0.0,0.0,3.0,82.0,2.0,26.0
fortigate,FG100FTK21007153,2025-10-17,34556.0,34556.0,2514.0,104304420034.0,41489427.22116149,152.0,454.0,906.0,0.360381861575179,656.0,0.2609387430389817,248.0,0.09864757358790771,180.0,0.07159904534606205,4.0,0.0015910898965791568,0.0,0.0,3.0,109.0,3.0,20.0
fortigate,FG100FTK21007153,2025-10-18,34560.0,34560.0,2664.0,784814276.0,294599.95345345343,135.0,315.0,1230.0,0.4617117117117117,556.0,0.2087087087087087,156.0,0.05855855855855856,240.0,0.09009009009009009,6.0,0.0022522522522522522,0.0,0.0,3.0,107.0,3.0,16.0
fortigate,FG100FTK21007153,2025-10-19,51834.0,51834.0,3774.0,1354354299.0,358864.41414944356,98.0,239.0,1596.0,0.42289348171701113,909.0,0.24085850556438793,126.0,0.033386327503974564,339.0,0.08982511923688394,9.0,0.0023847376788553257,0.0,0.0,2.0,118.0,3.0,17.0
fortigate,FG100FTK21007153,2025-10-20,51840.0,51840.0,4314.0,113997693606.0,26425056.468706537,143.0,349.0,1926.0,0.44645340751043117,939.0,0.21766342141863698,258.0,0.059805285118219746,270.0,0.06258692628650904,27.0,0.006258692628650904,0.0,0.0,4.0,142.0,3.0,12.0
fortigate,FG100FTK21007153,2025-10-21,29226.0,29226.0,2285.0,1191858894.0,521601.2665207877,110.0,245.0,1203.0,0.5264770240700218,435.0,0.19037199124726478,152.0,0.06652078774617068,109.0,0.04770240700218818,15.0,0.006564551422319475,0.0,0.0,3.0,80.0,3.0,9.0
fortigate,FG100FTK23080008,2025-09-21,34556.0,34556.0,2550.0,2321157804.0,910257.9623529412,209.0,232.0,552.0,0.2164705882352941,1136.0,0.4454901960784314,164.0,0.06431372549019608,222.0,0.08705882352941176,8.0,0.003137254901960784,0.0,0.0,4.0,35.0,9.0,25.0
fortigate,FG100FTK23080008,2025-09-22,34560.0,34560.0,3670.0,2674281354.0,728687.017438692,282.0,402.0,648.0,0.176566757493188,1814.0,0.4942779291553134,294.0,0.08010899182561308,278.0,0.07574931880108991,8.0,0.0021798365122615805,0.0,0.0,5.0,41.0,8.0,23.0
fortigate,FG100FTK23080008,2025-09-23,34556.0,34556.0,3404.0,11178214800.0,3283846.8860164513,321.0,539.0,890.0,0.26145710928319627,1016.0,0.2984723854289072,460.0,0.13513513513513514,326.0,0.09576968272620447,20.0,0.005875440658049354,0.0,0.0,4.0,49.0,7.0,42.0
fortigate,FG100FTK23080008,2025-09-24,34560.0,34560.0,4556.0,3085992792.0,677346.9692712906,319.0,584.0,1116.0,0.24495171202809482,1766.0,0.38762071992976294,456.0,0.10008779631255488,348.0,0.07638279192273925,12.0,0.0026338893766461808,0.0,0.0,5.0,49.0,10.0,34.0
fortigate,FG100FTK23080008,2025-09-25,34556.0,34556.0,4204.0,5287232304.0,1257667.0561370123,330.0,569.0,1214.0,0.2887725975261656,1316.0,0.31303520456707895,434.0,0.10323501427212178,368.0,0.08753568030447194,4.0,0.0009514747859181732,0.0,0.0,4.0,41.0,8.0,23.0
fortigate,FG100FTK23080008,2025-09-26,34560.0,34560.0,4652.0,4234664268.0,910288.9656061908,320.0,597.0,1164.0,0.25021496130696474,1868.0,0.40154772141014616,478.0,0.10275150472914875,370.0,0.07953568357695615,4.0,0.0008598452278589854,0.0,0.0,4.0,56.0,9.0,24.0
fortigate,FG100FTK23080008,2025-09-27,34560.0,34560.0,2790.0,5580165312.0,2000059.2516129033,285.0,343.0,712.0,0.25519713261648747,1140.0,0.40860215053763443,192.0,0.06881720430107527,268.0,0.0960573476702509,16.0,0.005734767025089606,0.0,0.0,4.0,53.0,8.0,39.0
fortigate,FG100FTK23080008,2025-09-28,34556.0,34556.0,2982.0,1250472392.0,419340.17169684777,210.0,209.0,518.0,0.17370892018779344,1718.0,0.5761234071093226,170.0,0.05700871898054997,244.0,0.0818242790073776,4.0,0.0013413816230717639,0.0,0.0,5.0,49.0,8.0,38.0
fortigate,FG100FTK23080008,2025-09-29,34560.0,34560.0,2878.0,749403356.0,260390.3252258513,287.0,354.0,612.0,0.2126476719944406,1154.0,0.4009728978457262,300.0,0.10423905489923559,326.0,0.113273106323836,12.0,0.004169562195969423,0.0,0.0,3.0,55.0,10.0,32.0
fortigate,FG100FTK23080008,2025-09-30,34556.0,34556.0,4206.0,14965776038.0,3558196.8706609607,324.0,554.0,1042.0,0.24774132192106516,1464.0,0.34807417974322397,440.0,0.10461245839277224,356.0,0.08464098906324298,18.0,0.0042796005706134095,0.0,0.0,4.0,47.0,8.0,45.0
fortigate,FG100FTK23080008,2025-10-01,34560.0,34560.0,4100.0,8666530032.0,2113787.8126829267,349.0,583.0,1156.0,0.2819512195121951,1030.0,0.25121951219512195,498.0,0.12146341463414634,404.0,0.09853658536585366,6.0,0.0014634146341463415,0.0,0.0,4.0,46.0,8.0,45.0
fortigate,FG100FTK23080008,2025-10-02,34556.0,34556.0,4572.0,1667105418.0,364633.7309711286,330.0,649.0,1190.0,0.26027996500437445,1652.0,0.36132983377077865,494.0,0.10804899387576553,346.0,0.07567804024496938,10.0,0.0021872265966754157,0.0,0.0,4.0,44.0,8.0,35.0
fortigate,FG100FTK23080008,2025-10-03,34560.0,34560.0,4144.0,2034730294.0,491006.34507722006,329.0,650.0,1308.0,0.3156370656370656,1036.0,0.25,496.0,0.11969111969111969,296.0,0.07142857142857142,18.0,0.004343629343629344,0.0,0.0,4.0,54.0,8.0,33.0
fortigate,FG100FTK23080008,2025-10-04,34556.0,34556.0,3370.0,9387155720.0,2785506.1483679526,268.0,408.0,722.0,0.2142433234421365,1562.0,0.4635014836795252,286.0,0.08486646884272997,232.0,0.06884272997032641,26.0,0.00771513353115727,0.0,0.0,4.0,55.0,8.0,30.0
fortigate,FG100FTK23080008,2025-10-05,34560.0,34560.0,2974.0,1226469672.0,412397.3342299933,234.0,230.0,554.0,0.1862811028917283,1490.0,0.5010087424344317,190.0,0.06388702084734364,236.0,0.07935440484196368,14.0,0.004707464694014795,0.0,0.0,4.0,50.0,8.0,24.0
fortigate,FG100FTK23080008,2025-10-06,34556.0,34556.0,3914.0,1699283830.0,434155.296371998,291.0,460.0,782.0,0.199795605518651,1782.0,0.45528870720490544,380.0,0.0970873786407767,246.0,0.0628513030148186,32.0,0.008175779253960144,0.0,0.0,4.0,43.0,9.0,28.0
fortigate,FG100FTK23080008,2025-10-07,34560.0,34560.0,4262.0,38855257824.0,9116672.412951665,363.0,557.0,1340.0,0.3144063819802909,1254.0,0.29422806194274986,432.0,0.10136086344439231,366.0,0.08587517597372125,22.0,0.005161895823557016,0.0,0.0,4.0,76.0,9.0,32.0
fortigate,FG100FTK23080008,2025-10-08,34556.0,34556.0,5004.0,1867016572.0,373104.83053557156,351.0,635.0,1274.0,0.2545963229416467,1816.0,0.36290967226219023,520.0,0.10391686650679456,352.0,0.07034372501998401,16.0,0.0031974420463629096,0.0,0.0,4.0,66.0,10.0,26.0
fortigate,FG100FTK23080008,2025-10-09,34560.0,34560.0,4784.0,3688679108.0,771044.9640468227,359.0,698.0,1438.0,0.30058528428093645,1106.0,0.23118729096989968,626.0,0.13085284280936454,340.0,0.07107023411371237,22.0,0.00459866220735786,0.0,0.0,4.0,61.0,9.0,63.0
fortigate,FG100FTK23080008,2025-10-10,34556.0,34556.0,4558.0,10190409312.0,2235719.462922334,342.0,572.0,1266.0,0.27775340061430454,1570.0,0.3444493198771391,430.0,0.09433962264150944,336.0,0.07371654234313295,10.0,0.002193944712593243,0.0,0.0,4.0,49.0,9.0,57.0
fortigate,FG100FTK23080008,2025-10-11,34560.0,34560.0,3268.0,9452346914.0,2892395.016523868,314.0,351.0,746.0,0.22827417380660955,1308.0,0.40024479804161567,244.0,0.07466340269277846,294.0,0.08996328029375765,22.0,0.006731946144430845,0.0,0.0,4.0,54.0,11.0,36.0
fortigate,FG100FTK23080008,2025-10-12,34556.0,34556.0,3366.0,4287437430.0,1273748.4937611409,228.0,236.0,532.0,0.15805109922756982,1982.0,0.5888294711824124,192.0,0.0570409982174688,206.0,0.061200237670825906,16.0,0.004753416518122401,0.0,0.0,4.0,67.0,10.0,32.0
fortigate,FG100FTK23080008,2025-10-13,34560.0,34560.0,3716.0,2576730438.0,693415.0801937567,345.0,413.0,842.0,0.22658772874058128,1444.0,0.38858988159311086,346.0,0.09311087190527449,316.0,0.08503767491926803,14.0,0.003767491926803014,0.0,0.0,5.0,53.0,10.0,44.0
fortigate,FG100FTK23080008,2025-10-14,34556.0,34556.0,4542.0,4592250320.0,1011063.4786437693,343.0,587.0,1234.0,0.2716864817261119,1646.0,0.3623954205195949,386.0,0.08498458828709819,342.0,0.07529722589167767,20.0,0.004403346543372964,0.0,0.0,3.0,42.0,7.0,55.0
fortigate,FG100FTK23080008,2025-10-15,34556.0,34556.0,4662.0,3025295990.0,648926.6387816388,360.0,664.0,1416.0,0.30373230373230375,1226.0,0.262977262977263,478.0,0.10253110253110254,372.0,0.07979407979407979,12.0,0.002574002574002574,0.0,0.0,4.0,40.0,8.0,57.0
fortigate,FG100FTK23080008,2025-10-16,34560.0,34560.0,4528.0,1379241216.0,304602.74204946996,328.0,600.0,1172.0,0.2588339222614841,1584.0,0.3498233215547703,492.0,0.10865724381625441,308.0,0.06802120141342756,18.0,0.003975265017667844,0.0,0.0,3.0,43.0,10.0,35.0
fortigate,FG100FTK23080008,2025-10-17,34556.0,34556.0,4140.0,12027012594.0,2905075.5057971017,343.0,519.0,966.0,0.23333333333333334,1606.0,0.3879227053140097,468.0,0.11304347826086956,292.0,0.07053140096618357,12.0,0.002898550724637681,0.0,0.0,3.0,46.0,8.0,31.0
